source_id target_id timestamp
2474 1820 1219435649
204 1219 1219435726
1416 1175 1219435731
1830 983 1219435757
22 1306 1219435768
2170 111 1219435780
2469 578 1219435818
1862 578 1219436054
1709 1219 1219436061
2025 1820 1219436096
507 445 1219436127
2474 1219 1219436132
267 1228 1219436331
1483 1820 1219436612
2123 2468 1219436623
1993 1820 1219436766
1908 1508 1219436806
2474 2249 1219436858
740 2292 1219436950
227 2102 1219437052
1908 324 1219437152
2482 2468 1219437155
2025 26 1219437317
4367 2076253 1219437339
1409 1228 1219437368
299 1000 1219437412
2305 227 1219437413
2418 30 1219437586
1508 324 1219437598
194 486 1219437682
1968 1490 1219437767
1483 1000 1219437785
1228 1490 1219437868
1124 1000 1219437902
1120 1490 1219437940
372 2454 1219437948
430 486 1219437976
2191 486 1219438059
733 1228 1219438110
2482 1820 1219438141
1414 1414 1219438151
1968 572 1219438181
1508 572 1219438262
1595 572 1219438362
2490 572 1219438374
533 2102 1219438392
2150 1490 1219438397
1951 572 1219438421
792 572 1219438641
2482 116 1219438724
299 1975 1219438739
312 1975 1219438851
2474 1693 1219438867
26 1975 1219438918
1219 1975 1219438933
1219 486 1219439089
1726 324 1219439214
648 2418 1219439233
312 2418 1219439244
2406 156 1219439351
2482 92 1219439368
2025 307 1219439394
2491 324 1219439461
1293 437 1219439475
60 1975 1219439518
430 305 1219439521
1448 1175 1219439585
748 1175 1219439746
1968 305 1219439757
1596 305 1219439841
1618 194 1219439938
1902010 635 1219440002
1667 1490 1219440036
4 194 1219440103
1667 543 1219440149
2109 453046 1219440160
1616 453046 1219440207
2491 305 1219440252
1344 543 1219440275
1877 543 1219440296
1450 543 1219440346
2132 194 1219440374
2385 2385 1219440386
194 194 1219440388
740 453046 1219440421
414 1975 1219440515
194 194 1219440516
1816 194 1219440527
1190 2238 1219440542
2131 572 1219440679
341 1219 1219440786
740 2494 1219440837
392 1446 1219440848
2132 572 1219440912
2482 145 1219441221
1538 525 1219441271
572 2490 1219441402
2474 72 1219441477
1830 2490 1219441563
1412 572 1219441698
1968 2490 1219441753
1935 909 1219441883
729 1212 1219441936
2199 162 1219442038
1968 305 1219442060
430 277 1219442062
305 305 1219442080
1344 2490 1219442168
1293 1219 1219442176
1830 305 1219442195
2474 305 1219442217
1414 1212 1219442258
1851 1894 1219442261
341 2490 1219442266
1975282 543 1219442309
792 305 1219442376
2293 543 1219442536
2272 1432 1219442587
2494 2490 1219442636
2453 2385 1219442639
1908 1432 1219442680
794 1219 1219442819
2080 29 1219442885
1154 2099426 1219442915
1875 1367 1219442965
60 1446 1219442984
1801 2099426 1219442998
2470 1453 1219443007
1441 543 1219443121
1968 2504 1219443161
2503 2099426 1219443193
77 357 1219443205
736 2504 1219443225
518 1666 1219443236
1975 2099426 1219443244
1975282 1154 1219443330
534 543 1219443352
1960 357 1219443355
2199 1219 1219443360
1432 1432 1219443384
2199 635 1219443403
1409 1367 1219443468
736 357 1219443504
1573 357 1219443505
1226 357 1219443555
2131 635 1219443588
825 203 1219443597
1875 1432 1219443619
1432 1367 1219443620
740 1219 1219443681
1349 1219 1219443771
736 203 1219443884
1529 533 1219443924
225 1219 1219444022
2474 277 1219444035
164 1367 1219444154
2506 219 1219444280
1453 1219 1219444295
1373 357 1219444341
2494 131 1219444424
2148 1446 1219444516
1494 277 1219444562
726 726 1219444596
2025 131 1219444619
1595 2109 1219444702
986 184 1219444800
1453 184 1219444817
636 2118 1219444998
2506 305 1219445000
1975282 184 1219445013
2148 131 1219445014
986 2118 1219445045
2474 26 1219445063
2509 573 1219445176
1432 2118 1219445234
305 2118 1219445305
1287 2470 1219445313
1453 1960 1219445334
636 514 1219445359
1344 861 1219445439
2470 685 1219445552
2148 1960 1219445609
317 940 1219445627
1960 1960 1219445678
2272 861 1219445695
2509 340 1219445836
940 940 1219445883
30 2109 1219445897
145 2109 1219445932
2272 861 1219445988
2134 184 1219446169
2474 2013 1219446180
2173 940 1219446229
1793 2169 1219446316
1025 2118 1219446320
2474 868 1219446365
1490 1960 1219446386
2477 861 1219446405
2363 1 1219446413
1025 514 1219446532
1490 184 1219446569
2506 277 1219446574
1328 1100 1219446598
394 940 1219446662
1344 1100 1219446785
1324 636 1219446903
394 2109 1219447149
2470 2470 1219447521
1219 91 1219447576
536 1013 1219447715
156 446497 1219447748
1976 2496 1219447808
1799 194 1219447909
1975282 91 1219447924
2199 1219 1219447993
1190 2362 1219447993
1349 514 1219447994
572 1384652 1219448098
77 2526 1219448193
2018 1384652 1219448262
1951 1384652 1219448264
1453 1219 1219448279
1782 1384652 1219448319
740 2526 1219448361
77 31505 1219448416
740 2526 1219448449
1975282 2528 1219448524
794 2526 1219448550
1968 2528 1219448589
2050 2050 1219448764
2132 1793 1219448782
1969 2118 1219448806
430 1384652 1219448807
2199 1463 1219448817
1010 2440 1219448872
1993 1384652 1219448892
1143 514 1219448938
2527 31505 1219448985
1793 2528 1219448992
581 1384652 1219449034
2525 31505 1219449035
2384 2528 1219449061
1799 257 1219449066
572 2528 1219449206
811 91 1219449241
1969 2528 1219449303
2148 1341 1219449893
414 1874 1219450001
2506 2013 1219450036
164 277 1219450109
2109 1874 1219450111
2384 1463 1219450112
2528 1874 1219450131
1975282 2528 1219450197
312 1874 1219450257
1799 1849 1219450276
1790 419 1219450281
1821 257 1219450282
2527 1341 1219450306
106 1228 1219450339
238 277 1219450360
357 1228 1219450399
1874 83 1219450403
1026 2328 1219450407
1975282 1228 1219450443
31505 1344 1219450460
1109 184 1219450499
91 31505 1219450506
1075 1228 1219450543
1874 1874 1219450596
740 1228 1219450664
1790 184 1219450719
1175 2328 1219450727
291 2118 1219450743
1233 2495 1219450756
157 2328 1219450778
1233 636 1219450936
740 39040 1219450986
2528 39040 1219451148
1975 1228 1219451166
1954 2495 1219451246
2173 940 1219451409
39040 39040 1219451424
2531 590 1219451458
1117 1344 1219451480
2109 396 1219451543
1314 1228 1219451548
1354 1228 1219451813
1409 2328 1219451845
1219 1228 1219451984
39040 39040 1219452026
1929 350 1219452081
1975282 178 1219452082
77 2527 1219452083
2328 2328 1219452111
1026 2536 1219452119
2272 2527 1219452124
1219 2527 1219452148
791 2495 1219452172
2118 2118 1219452212
77 418 1219452221
2528 1228 1219452221
740 2505 1219452222
1508 178 1219452227
414 178 1219452252
1965 418 1219452325
2509 136 1219452470
1120 178 1219452502
2525 436255 1219452717
1968 1384652 1219452753
832 418 1219452915
2134 580 1219452935
1104 2293 1219452977
572 2293 1219452998
156 791 1219453034
1603 1228 1219453045
832 2293 1219453057
2531 1344 1219453314
1557 2030 1219453350
1968 637 1219453390
106 2293 1219453398
2509 2293 1219453402
106 580 1219453475
1346 1360 1219453480
1950 418 1219453514
1683 2293 1219453521
1975282 1965 1219453524
2361 1228 1219453762
572 317 1219453776
1143 2293 1219453778
2519 2505 1219453812
2531 314 1219453823
1627 317 1219453904
1453 1228 1219453908
2361 1228 1219453962
2272 2505 1219453982
1902010 317 1219454117
2470 317 1219454143
2230 1747 1219454243
1790 2536 1219454310
156 1448 1219454362
517 314 1219454379
2134 2354 1219454501
1902010 346 1219454532
1975282 1874 1219454541
572 2528 1219454551
1874 2528 1219454564
832 1874 1219454605
429 580 1219454621
1975282 580 1219454657
832 580 1219454739
2531 568 1219454752
2293 580 1219454770
1968 346 1219454853
1416 828 1219454855
1063 580 1219454872
42 2539 1219454876
1862 580 1219454930
2531 406 1219455030
1993 2272 1219455064
2213 580 1219455110
1902010 635 1219455208
2178 2293 1219455213
1627 419 1219455225
1433 580 1219455236
1412 346 1219455294
2238 2468 1219455437
2132 522 1219455441
1807 105 1219455473
2477 406 1219455517
452 346 1219455585
1063 406 1219455761
2272 406 1219455770
1862 346 1219455927
1352 1759 1219455942
1311 2293 1219456015
2505 2505 1219456241
572 1821 1219456310
1797 2547 1219456348
1344 1821 1219456447
1951 1821 1219456470
271 1821 1219456477
156 2547 1219456493
1311 2547 1219456508
204 1821 1219456521
580 2547 1219456531
305 1821 1219456614
157 2547 1219456614
1862 1632 1219456645
1968 522 1219456687
2328 2547 1219456727
204 2272 1219456768
517 2293 1219456810
1875 1632 1219456815
1968 2547 1219456850
204 580 1219457020
1585 2536 1219457023
811 2031 1219457031
832 522 1219457074
1968 1322 1219457213
414 1490 1219457353
1219 2146 1219457504
1486 580 1219457506
1975282 1680 1219457537
1968 726 1219457586
2548 1632 1219457589
832 522 1219457590
1799 522 1219457630
1790 2272 1219457676
1862 726 1219457744
726 726 1219457774
572 2361 1219457838
178 1858 1219457843
1627 2361 1219457846
2238 1680 1219457873
2118 1680 1219457902
832 2361 1219457950
1179 568 1219457951
1951 1680 1219457971
1790 2361 1219457972
96 1680 1219458002
2146 2146 1219458033
1327 2361 1219458066
1799 2361 1219458143
1862 2361 1219458152
1968 2361 1219458153
572 2016 1219458168
1975282 2016 1219458182
1075 2016 1219458196
1782 2016 1219458214
1595 2016 1219458366
55 2016 1219458397
1114 637 1219458415
462356 2547 1219458438
1990 580 1219458483
832 2016 1219458522
1412 2547 1219458529
453046 2018 1219458531
157 522 1219458543
1975282 466 1219458569
1314 2016 1219458591
1327 2016 1219458642
920 2016 1219458686
1429 522 1219458756
1975282 2090 1219458827
1782 572 1219458882
1968 572 1219459073
1627 1287 1219459151
2328 1287 1219459196
198 2030 1219459360
1314 1490 1219459451
198 828 1219459547
1790 2016 1219459606
517 522 1219459617
1680 111 1219459635
414 1287 1219459786
572 453046 1219459814
2328 453046 1219459863
1037 453046 1219459988
96 453046 1219459997
414 2016 1219460011
1409 572 1219460035
1175 572 1219460160
1968 572 1219460168
1680 453046 1219460169
832 572 1219460188
1384652 572 1219460203
1516 1951 1219460235
2328 572 1219460237
572 572 1219460268
1935 1226 1219460398
2084 2016 1219460447
1697 1680 1219460481
2328 572 1219460519
2084 453046 1219460960
2158 131 1219461054
137 1680 1219461213
2348 1490 1219461275
163 1490 1219461361
1807 522 1219461417
580 572 1219461801
1219 2141 1219461852
1902010 2141 1219461895
740 2188 1219461919
2554 2141 1219461964
1441 453046 1219461968
2543 92 1219462025
1534 1490 1219462055
1790 2469 1219462086
832 2469 1219462230
1116 2469 1219462277
2508 1409 1219462282
1632 453046 1219462319
1490 2141 1219462393
1862 1470 1219462436
2016 2555 1219462440
2555 2469 1219462477
414 1470 1219462530
12081 2554 1219462555
1953 2141 1219462580
2084 2469 1219462655
893 2555 1219462698
2505 2469 1219462699
1344 1409 1219462703
1710 2361 1219462720
2362 453046 1219462780
414 645 1219462817
1219 1470 1219462885
1902010 346 1219462920
1737192 2016 1219462939
1490 645 1219462943
2084 2141 1219463178
2434 522 1219463179
1953 479 1219463365
893 194 1219463452
1429 2469 1219463500
1862 346 1219463538
1215 2469 1219463598
137 1680 1219463732
2536 2536 1219463804
1247 2551 1219463858
2257 443 1219463922
1644 2141 1219463955
1026 572 1219463997
459 459 1219464066
357 2141 1219464111
137 2141 1219464133
1293 1470 1219464137
1875 1875 1219464147
1363 573 1219464248
459 536 1219464421
2555 1946 1219464492
1490 1490 1219464550
398 2213 1219464584
380 2213 1219464665
332 572 1219464708
2361 2016 1219464768
1441 2213 1219464777
274 2469 1219464802
2329 2213 1219464907
1709 2213 1219464912
1694 2555 1219464967
1797 2213 1219465014
95 2213 1219465037
274 2213 1219465121
380 2016 1219465187
2257 1954 1219465237
2374 2213 1219465280
1574 2213 1219465344
172 672 1219465391
1875 698 1219465397
829 2213 1219465463
2272 2213 1219465507
925 2213 1219465552
2272 1946 1219465783
332 572 1219465823
2374 2213 1219465837
2272 572 1219465919
459 1448 1219465994
394 479 1219466007
116 1954 1219466028
1632 2213 1219466054
267 1463 1219466343
380 1463 1219466413
2170 1463 1219466426
91 1463 1219466458
106 2141 1219466478
1534 751 1219466508
2084 2141 1219466528
2272 1463 1219466566
5 1463 1219466614
459 1463 1219466638
1438 1733 1219466640
380 2374 1219466646
2272 2374 1219466654
1534 2141 1219466735
2272 2141 1219466786
2257 2374 1219466850
275 2374 1219466871
2385 2374 1219466913
91 2374 1219467058
101 2213 1219467147
1291 1463 1219467242
91 1580 1219467443
1632 1632 1219467606
1311 2141 1219467612
2543 572 1219467678
122 1982 1219467736
1709 1311 1219467851
1799 58 1219467858
163 112 1219467907
1799 1142 1219467945
1534 1954 1219467977
1554 698 1219467981
2543 2141 1219468079
2168 572 1219468123
419 2374 1219468247
2477 2141 1219468279
1865 2141 1219468377
91 572 1219468451
1580 2141 1219468475
2562 1473493 1219468481
2454 2213 1219468504
160 2476 1219468520
1574 1982 1219468549
419 1982 1219468667
205 2141 1219468674
1458 1368 1219468750
826 1982 1219468805
2257 2527 1219468858
91 1580 1219468896
2477 1190 1219468936
459 2213 1219468962
324 1580 1219469030
826 1556 1219469054
1580 1580 1219469169
2134 324 1219469383
2257 324 1219469391
350 2141 1219469598
2257 324 1219469678
414 2141 1219469691
91 1580 1219469835
1635 2495 1219470190
2134 324 1219470366
1337 572 1219470384
2495 2495 1219470485
1467 1541 1219470771
2567 2141 1219470780
2363 112 1219471012
2551 1556 1219471116
1799 1541 1219471225
2230 1580 1219471431
9 1982 1219471510
1782 1541 1219471535
1574 1541 1219471602
2477 1541 1219471786
227 2321 1219471795
2567 2321 1219471947
1470 1541 1219472538
2284 1541 1219472547
2257 2568 1219472600
1975 2141 1219472615
2506 2321 1219472665
811 2527 1219472679
1463 940 1219472821
813 1384652 1219473052
414 1560 1219473145
2030 2141 1219473858
2567 1662 1219473862
1790 1662 1219473915
2543 1384652 1219474021
2016 1662 1219474120
1968 1709 1219474488
699 1541 1219474499
392 1709 1219474529
1470 1709 1219474566
1117 1875 1219474626
308 1560 1219474993
122 1709 1219475120
308 2141 1219475192
1797 2567 1219475530
122 2568 1219475579
1219 2567 1219475640
2470 940 1219475711
2508 1010 1219475987
1968 1490 1219476716
1490 85 1219476778
814 2361 1219477118
1968 1490 1219477261
2572 1490 1219477282
1935 547 1219477590
1968 1862 1219477604
1935 1862 1219477703
2564 1010 1219478484
748 112 1219478678
456 1709 1219478714
1554 1709 1219478891
2386 2134 1219479079
234 112 1219479379
2574 179 1219479386
1574 1709 1219479451
714 2134 1219479557
2574 1467 1219479669
1862 2134 1219480053
1793 2567 1219480103
718 2547 1219480155
40 1862 1219480381
1490 1490 1219480604
2574 1007 1219480637
234 1190 1219480669
1493 521 1219480894
1897 1384652 1219481056
2547 1782 1219481464
1875 1709 1219481525
1490 521 1219481596
2134 1343 1219481802
1490 1343 1219481843
26 1190 1219482351
2199 1219 1219482848
1897 1343 1219482997
567 1343 1219483147
522 2134 1219483341
1199387 2312 1219483918
1405 576 1219484035
2185 1862 1219484075
512 2274 1219484263
2226 2134 1219484545
1046 2213 1219485475
1737192 327 1219485558
2276 803 1219485659
1254 1343 1219487187
2276 364 1219487902
2146 364 1219488029
1875 2134 1219488270
1327 227 1219488361
1337 1337 1219488452
1346 1346 1219488491
1337 1337 1219488538
813 1337 1219488632
745 2213 1219488684
1190 1154 1219488814
1353 2551 1219488899
234 1190 1219488992
234 1709 1219489552
234 1709 1219489740
2118 1337 1219489843
718 184 1219490139
522 184 1219490368
784 1337 1219490456
2536 419 1219490590
699 2580 1219490594
716 184 1219490608
1190 1190 1219490689
446497 184 1219490697
658 1337 1219490731
234 2361 1219490823
184 1337 1219490832
202 1560 1219491066
1897 1337 1219491123
2274 184 1219491351
784 184 1219491353
658 184 1219491369
522 1337 1219491615
522 2581 1219491805
1432 1662 1219492075
1190 25 1219492100
2329 2328 1219492303
184 2581 1219492528
60 1228 1219492637
423 2016 1219493144
2121 2305 1219493241
423 2528 1219493396
1790 2528 1219493579
2168 2165 1219493659
423 2305 1219493770
2063 2427 1219493792
2305 2528 1219493800
202 2528 1219493897
1432 2528 1219494050
1965 2361 1219494058
1965 2305 1219494326
462356 2528 1219494600
198 828 1219495155
2543 2361 1219495300
423 2305 1219495774
77 184 1219497535
1466 954 1219498271
55 1363 1219498687
2477 1363 1219498808
832 718 1219499034
234 2361 1219499092
1384652 2051 1219499434
2477 419 1219499500
1142 2051 1219500340
2585 2051 1219502199
1586 1649 1219502598
1554 163 1219502669
1109 1409 1219503339
2554 573 1219503377
1982 2305 1219503771
1968 1862 1219504450
2383 2383 1219504455
2554 462 1219504537
49 380 1219504621
1199387 419 1219504847
2554 791 1219504978
1968 2361 1219505119
1710 2305 1219505483
1929 1929 1219505897
238 277 1219506824
905 1363 1219507772
745 116 1219507876
905 116 1219508030
1600 2580 1219508220
2361 184 1219508318
1534 2580 1219508525
1929 163 1219508850
1897 580 1219509018
2169 1862 1219509452
1693 46 1219510517
1025 116 1219510534
2450 46 1219510627
1968 46 1219511169
1897 46 1219511876
1384652 1013 1219512995
909 1013 1219513034
1912 1013 1219513092
1912 1384652 1219513371
1344 1384652 1219513971
446497 46 1219514010
1693 1384652 1219514170
137 1862 1219514286
888 2128 1219514449
91 163 1219514549
1693 580 1219514610
1948 2361 1219514701
832 1013 1219514740
905 2361 1219515027
137 1384652 1219515043
888 1630 1219515445
224 1013 1219515810
1968 46 1219516254
1450 2305 1219516285
893 46 1219516494
1175 46 1219516714
888 381 1219516950
2272 769 1219517033
1944 1013 1219518028
1948 987 1219518181
341 2015 1219518272
88 184 1219518438
615 1219 1219518513
2018 46 1219518891
1968 184 1219519011
1421 1219 1219519019
1219 1327 1219519047
1199 521 1219519109
1278 163 1219519589
1403 1541 1219519776
1603 1228 1219520228
199 163 1219520282
893 745 1219520392
2593 163 1219520444
740 1219 1219520467
893 267 1219520952
267 184 1219521294
1293 1948 1219521419
2594 72 1219521504
1709 1948 1219521612
2199 1219 1219522018
2384 1948 1219522232
2597 2018 1219522785
2384 1175 1219523088
1690 1948 1219523262
1534 1175 1219523348
1942 1219 1219523396
1968 142 1219523465
1709 142 1219523905
2590 1219 1219524132
722 2078 1219524157
2384 267 1219524159
2384 46 1219524745
2601 1 1219525082
1912 298 1219525445
1436 298 1219525590
2384 267 1219525647
1196 2128 1219526632
1534 1037 1219526844
2386 1037 1219526865
1627 2528 1219526900
2509 186 1219526903
1412 381 1219526944
1595 1037 1219527130
1009 46 1219527142
2005 1037 1219527416
1013 1037 1219527521
2608 1037 1219527593
1534 2605 1219528074
1968 2131 1219528090
832 2605 1219528210
832 1037 1219528689
1781 1781 1219528966
2608 2131 1219528978
803 1007 1219529180
2131 2131 1219529200
832 1384652 1219529300
2131 2131 1219529338
1912 1384652 1219529444
2131 2131 1219529466
279 2131 1219529510
2608 2078 1219529549
832 2131 1219529649
658 1384652 1219529957
1337 1337 1219530128
1448983 1037 1219530589
1013 1337 1219530701
279 1384652 1219530708
1450 168 1219530824
1414 1948 1219531200
1897 1384652 1219531371
1553 2131 1219531384
1965 25 1219531793
1414 1341 1219531968
1968 1384652 1219531997
2131 2131 1219532097
77 2078 1219532122
1965 2131 1219532222
1965 25 1219532347
832 392 1219532353
1968 2131 1219532708
1414 1874 1219533011
1694 142 1219533379
1490 392 1219533409
1196 781 1219533596
1965 392 1219533675
279 1337 1219534027
1632 1368 1219534087
2131 2131 1219534317
914 184 1219534519
2614 1414 1219534600
1968 2131 1219534933
1644 2131 1219534965
1190 168 1219535212
1952 1037 1219535323
1287 1341 1219535442
726 46 1219535459
1304 522 1219535559
2611 145 1219535848
1965 1037 1219536379
1952 1368 1219536427
2617 1223 1219536588
137 184 1219536781
2131 2131 1219536806
2614 2385 1219537020
1695 1366 1219537352
1862 392 1219538339
1862 2477 1219538782
2620 277 1219539040
205 2362 1219539160
580 1384652 1219539254
580 2131 1219539889
1190 1247 1219539959
1862 1341 1219540225
1518 92 1219540459
905 1948 1219540465
60 2625 1219540810
1370 2625 1219540907
2617 1597 1219540928
1877 2625 1219541146
2386 1597 1219541420
2564 1597 1219541428
1190 173 1219541879
1968 1597 1219542003
2069 1597 1219542153
536 616 1219542169
205 616 1219542322
1463 1463 1219542386
828 2625 1219542500
2626 616 1219542609
2617 2627 1219542617
1627 2128 1219542806
2183 349 1219542861
2069 940 1219543010
2627 2628 1219543386
536 1562 1219543398
2131 2627 1219543478
2274 2625 1219543560
1344 2628 1219543692
2477 2625 1219543780
1600 2628 1219543789
1969 2274 1219543802
2361 1597 1219543830
2131 1597 1219544076
1462 2025 1219544386
573 25 1219544646
2284 26 1219544657
2258 1680 1219544714
2030 1337 1219544879
1588 1178 1219545026
2196 1690 1219545165
1786 1690 1219545238
305 1690 1219545460
225 1690 1219545813
1421 1597 1219545840
224 2626 1219545864
1560 920 1219546524
1710 1965 1219546531
956 889 1219546538
1065 1891 1219546816
2633 308 1219547036
1065 2635 1219547049
2386 1013 1219547056
429 1891 1219547180
1710 920 1219547233
2586 1965 1219547287
1065 1013 1219547295
1690 1690 1219547475
1854 2628 1219547666
380 1013 1219548054
160 1965 1219548153
1690 20 1219548331
41 1013 1219548628
112 112 1219548780
2541 637 1219548899
1690 1948 1219549067
1573 1820 1219549070
1638 2541 1219549382
2638 46 1219549430
1600 2541 1219549498
1965 2541 1219549586
2622 112 1219549736
1190 1891 1219549740
1638 1690 1219549830
1464 2541 1219549963
1470 2595 1219550052
936 453046 1219550144
2536 453046 1219550405
2541 2541 1219550655
2638 2536 1219550827
115 2536 1219550915
2543 1630 1219550973
2025 637 1219550983
2286 1632 1219551102
115 1013 1219551231
2238 2628 1219551592
2622 2639 1219551838
115 1178 1219552021
1335 1632 1219552421
2638 2374 1219552649
2131 2374 1219552845
392 2374 1219552964
909 2118 1219552996
1065 2374 1219553004
2131 2374 1219553111
1327 2374 1219553129
2590 1632 1219553198
2639 1556 1219553216
392 1556 1219553225
1335 2527 1219553409
543 2628 1219553711
1556 2374 1219553767
2637 2635 1219553789
122 2374 1219553831
2025 2118 1219553960
855 2374 1219554103
2639 2628 1219554152
2025 1178 1219554193
1965 1965 1219554498
1117 2638 1219554529
1327 2635 1219554575
163 2638 1219554738
2131 2374 1219554824
2639 2477 1219555200
163 2644 1219555271
1600 2374 1219555489
1026 2628 1219555579
163 1534 1219555605
2647 1534 1219555671
217 2628 1219555807
2506 204 1219555848
298 2644 1219555871
2506 318 1219556276
1662 2025 1219556758
2594 2025 1219557017
122 1534 1219557076
1026 2648 1219557086
2470 1556 1219557228
956 2025 1219557257
1384 2025 1219557261
1627 2141 1219557587
2506 2025 1219557783
122 2628 1219557814
163 217 1219557823
2649 2628 1219558220
2506 2118 1219558272
122 2628 1219558841
2258 217 1219559626
1432 2628 1219559976
2131 748 1219562131
813 658 1219562259
2555 916 1219562792
891 1556 1219562987
1693 1534 1219563614
1554 1220 1219563647
1220 217 1219563787
1554 1147 1219563823
2148 1147 1219563922
1220 1406 1219563946
2131 1220 1219564117
1117 1965 1219564161
1693 658 1219564199
1975282 2644 1219564374
2536 1556 1219564651
1830 2628 1219564799
2644 2644 1219564803
1147 1147 1219564840
1220 658 1219564942
1554 1147 1219564983
1968 1220 1219565206
2590 658 1219565257
149 658 1219565485
1293 658 1219565731
863 217 1219565753
978 2099426 1219565778
2644 2644 1219565870
1862 1178 1219566198
1627 1490 1219566520
194 1490 1219566719
2199 2644 1219567022
1026 1490 1219567327
2605 2605 1219568080
1517 1534 1219568469
645 2362 1219568634
156 2018 1219569174
156 1534 1219569544
2657 5 1219569621
2657 2173 1219570102
1164871 184 1219570444
2659 1921 1219571256
1164871 5 1219571737
533 2657 1219571972
1921 2657 1219572223
2658 2657 1219572706
4 123 1219573374
429 1880 1219575134
697 1368 1219576571
2199 2362 1219577462
2580 2580 1219578949
855 1880 1219579121
446497 369 1219579705
429 184 1219580070
2617 184 1219580298
2617 369 1219580415
55 2128 1219580481
116 2128 1219580598
404 1368 1219580893
2662 184 1219580991
2617 184 1219582246
2150 184 1219582462
2363 2657 1219582489
1554 1880 1219582530
1965 184 1219582571
2638 2128 1219582853
2363 1921 1219582981
2663 1880 1219583515
1892 369 1219584088
2638 2128 1219584676
1075 2128 1219585617
116 116 1219585738
369 2128 1219585800
2665 877 1219585888
813 2128 1219586246
699 184 1219586429
1975282 2128 1219586435
518 184 1219586608
2230 184 1219587469
1975282 834 1219587608
116 116 1219587793
2663 1011 1219587829
422 834 1219587996
116 2128 1219588685
1695 1880 1219589018
456 116 1219589051
116 834 1219589385
1007 2128 1219589449
1994 31505 1219589539
501 727 1219589696
1517 2128 1219589893
1109 2504504 1219590689
2518 92 1219590736
2230 2128 1219591282
1324220 1556 1219591425
2608 2663 1219591616
616 1921 1219591996
2452 1921 1219592174
267 2528 1219592739
615 2528 1219592865
1695 2528 1219593031
137 184 1219593194
2658 2338 1219593745
267 1670 1219593920
46 1921 1219594102
429 1670 1219595274
2608 1370 1219595321
2041 877 1219595617
905 2528 1219595872
2010 1670 1219595948
2608 2134 1219596105
1585 184 1219597276
2593 184 1219597657
276 2669 1219598398
2010 1370 1219598809
2594 1370 1219598835
2670 486 1219599006
2670 116 1219599157
188 2504 1219599169
1816 1921 1219599731
832 2041 1219600114
615 832 1219600150
276 832 1219600518
2246 1921 1219600525
1196 2669 1219600878
1037 1013 1219601493
2586 832 1219601865
1196 1013 1219601873
2594 832 1219601892
2041 2041 1219602723
446 2041 1219602897
2455 2455 1219603869
2594 276 1219604229
2010 204 1219604241
2010 755 1219605568
1820 755 1219605699
1968 755 1219605872
2010 755 1219605952
1968 755 1219605973
199 522 1219606060
634 572 1219606080
2258 31505 1219606170
2586 2374 1219606467
2010 755 1219606636
2025 2025 1219606736
1968 1199387 1219607054
2150 832 1219607194
565 1199387 1219607332
1517 832 1219607363
1616 404 1219607503
1862 1199387 1219607573
1604 1461 1219607605
2199 2663 1219608353
1585 1199387 1219608881
372 832 1219608887
2597 755 1219609211
1820 1894 1219609528
2199 1953 1219609579
2199 1950 1219609691
49 1953 1219609802
905 217 1219609898
1968 2628 1219609957
2597 2628 1219610466
565 1693 1219610519
1902010 1693 1219610566
2025 1693 1219610651
1968 1693 1219610673
565 1693 1219610825
2452 2025 1219611300
936 2450 1219611329
1109 1306 1219611638
2491 2131 1219611822
2010 1199387 1219612268
1421 2128 1219612393
2628 381 1219612465
2506 2025 1219612488
1037 381 1219612596
2183 2025 1219612621
1219 1950 1219612637
1196 31505 1219612866
2470 116 1219612967
2025 2025 1219613156
1902010 2025 1219613191
1175 116 1219613341
2682 1534 1219613697
2305 381 1219613836
46 381 1219613866
2679 755 1219614011
2682 1813 1219614036
2150 27687 1219614075
1739 116 1219614081
1816 888 1219614534
2586 381 1219614772
2663 2131 1219615063
1902010 2118 1219615075
2680 217 1219615250
260 381 1219615585
2506 276 1219615607
2010 1534 1219615838
2692 2118 1219616202
2506 834 1219616293
392 1693 1219616397
204 204 1219616510
1042 1710 1219617026
2260 2555 1219617501
2686 2089740 1219617518
2697 718 1219617759
2697 2328 1219617945
1638 2679 1219618254
2702 2648 1219618368
2697 2635 1219618751
2010 1048 1219619021
1143 2635 1219619042
1968 1384652 1219619072
2224 1384652 1219619191
1384652 2077 1219619227
2363 2019 1219619317
2118 1384652 1219619481
2025 1384652 1219619499
2025 2077 1219619762
1968 2077 1219619829
2010 2019 1219620193
909 2118 1219620488
626 908 1219620762
2633 1384652 1219620820
1600 1384652 1219620942
2025 2118 1219621081
2025 1384652 1219621208
194 2703 1219621337
1414 1762 1219621385
1600 2077 1219621444
2277364 1226 1219621611
1042 1042 1219621759
2010 2679 1219621949
1534 26 1219622310
1600 184 1219622390
1750 26 1219622445
2586 26 1219622638
1534 184 1219622722
1421 680 1219622877
914 1759 1219623214
2638 13 1219623248
1600 2625 1219623316
1117 832 1219623570
2701 1078 1219623614
2367 2625 1219623675
1414 2657 1219623735
2567 2706 1219623923
1414 1384652 1219624064
2721 26 1219624091
1421 116 1219624106
1993 2118 1219624362
1975282 2684 1219624733
2714 1891 1219624950
2025 2118 1219624980
269 1582 1219625525
224 2367 1219625535
1324220 1582 1219625692
1902010 2625 1219625744
2657 1703 1219625829
